dataset,player_name,year,year_index,years_active,hands,hands_total,vpip_pct,pfr_pct,three_bet_pct,fold_to_3bet_pct,bb_fold_pct,bb_call_pct,bb_three_bet_pct,cbet_pct,bb100,d_vpip_pct,d_pfr_pct,d_three_bet_pct,d_bb_fold_pct,d_cbet_pct,d_bb100
NL200,AlphaDonK2k9,2012,2,3,983,23996,19.23,16.48,6.22,62.07,87.16,8.78,4.05,49.02,-17.09,0.8500000000000014,1.9900000000000002,-0.5499999999999998,4.569999999999993,-4.789999999999999,-14.67
NL200,AlphaDonK2k9,2015,3,3,15048,23996,22.43,18.32,9.93,60.18,75.46,16.16,8.39,56.33,-1.66,3.1999999999999993,1.8399999999999999,3.71,-11.700000000000003,7.309999999999995,15.43
NL200,AnastasiiaVL,2018,1,5,985,20567,20.71,16.14,4.92,39.13,74.17,18.33,7.5,78.87,-1.39,,,,,,
NL200,AnastasiiaVL,2019,2,5,8542,20567,24.51,16.6,8.48,42.61,63.97,27.69,8.34,56.52,9.15,3.8000000000000007,0.46000000000000085,3.5600000000000005,-10.200000000000003,-22.35,10.540000000000001
NL200,AnastasiiaVL,2020,3,5,6183,20567,22.95,15.64,7.47,41.52,65.64,28.18,6.19,68.66,24.5,-1.5600000000000023,-0.9600000000000009,-1.0100000000000007,1.6700000000000017,12.139999999999993,15.35
NL200,AnastasiiaVL,2021,4,5,3531,20567,20.93,14.73,5.57,43.4,68.64,25.0,6.36,55.11,-7.91,-2.0199999999999996,-0.9100000000000001,-1.8999999999999995,3.0,-13.549999999999997,-32.41
NL200,AnastasiiaVL,2023,5,5,1326,20567,19.61,16.14,7.79,59.57,71.91,21.35,6.74,53.85,18.33,-1.3200000000000003,1.4100000000000001,2.2199999999999998,3.269999999999996,-1.259999999999998,26.24
NL200,Andypsx,2013,1,5,6569,58806,23.88,22.26,12.37,65.85,78.49,8.39,13.12,96.31,-10.14,,,,,,
NL200,Andypsx,2014,2,5,9157,58806,26.58,22.85,11.82,66.03,65.7,22.0,12.29,97.36,0.64,2.6999999999999993,0.5899999999999999,-0.5499999999999989,-12.789999999999992,1.0499999999999972,10.780000000000001
NL200,Andypsx,2015,3,5,4616,58806,25.02,17.61,7.41,50.71,61.8,31.37,6.83,53.54,-14.37,-1.5599999999999987,-5.240000000000002,-4.41,-3.9000000000000057,-43.82,-15.01
NL200,Andypsx,2018,4,5,8683,58806,30.73,22.86,10.42,40.25,53.34,36.91,9.75,64.85,15.98,5.710000000000001,5.25,3.01,-8.459999999999994,11.309999999999995,30.35
NL200,Andypsx,2020,5,5,29781,58806,22.86,19.12,11.61,44.46,67.13,23.32,9.55,73.77,2.95,-7.870000000000001,-3.7399999999999984,1.1899999999999995,13.789999999999992,8.920000000000002,-13.030000000000001
NL200,AngryReg,2012,1,3,5055,14460,21.5,16.99,9.09,63.85,79.83,10.5,9.66,75.79,-7.8,,,,,,
NL200,AngryReg,2013,2,3,2306,14460,21.6,18.47,8.37,61.04,82.51,8.91,8.58,60.78,19.06,0.10000000000000142,1.4800000000000004,-0.7200000000000006,2.680000000000007,-15.010000000000005,26.86
NL200,AngryReg,2017,3,3,7099,14460,22.93,17.62,8.46,53.25,68.93,22.74,8.33,65.74,7.55,1.3299999999999983,-0.8499999999999979,0.09000000000000163,-13.579999999999998,4.959999999999994,-11.509999999999998
NL200,Anon1m112,2018,1,4,20065,38987,31.37,21.94,10.51,47.33,61.43,31.69,6.88,50.23,-4.84,,,,,,
NL200,Anon1m112,2019,2,4,14700,38987,27.85,19.84,8.64,46.35,63.2,30.45,6.35,62.75,5.04,-3.5199999999999996,-2.1000000000000014,-1.8699999999999992,1.7700000000000031,12.520000000000003,9.879999999999999
NL200,Anon1m112,2020,3,4,3664,38987,28.63,21.59,10.28,42.77,68.06,25.26,6.68,62.96,18.73,0.7799999999999976,1.75,1.6399999999999988,4.859999999999999,0.21000000000000085,13.690000000000001
NL200,Anon1m112,2022,4,4,558,38987,22.76,19.18,11.21,64.29,82.43,14.86,2.7,72.22,-1.7,-5.869999999999997,-2.41,0.9300000000000015,14.370000000000005,9.259999999999998,-20.43
NL200,Anto731,2020,1,4,1386,3463,21.65,15.51,7.3,48.15,74.61,23.32,2.07,54.76,-2.72,,,,,,
NL200,Anto731,2022,2,4,515,3463,23.11,18.64,11.11,64.29,75.0,19.74,5.26,72.97,65.37,1.4600000000000009,3.130000000000001,3.8099999999999996,0.39000000000000057,18.21,68.09
NL200,Anto731,2024,3,4,514,3463,24.51,16.93,6.08,60.0,68.57,25.71,5.71,56.67,31.14,1.4000000000000021,-1.7100000000000009,-5.029999999999999,-6.430000000000007,-16.299999999999997,-34.230000000000004
NL200,Anto731,2025,4,4,1048,3463,21.76,16.6,7.92,57.14,69.92,26.32,3.76,65.45,14.0,-2.75,-0.3299999999999983,1.8399999999999999,1.3500000000000085,8.780000000000001,-17.14
NL200,ApkawaDavit,2015,1,3,1035,2539,23.77,17.87,5.26,51.52,67.91,26.12,5.97,66.67,12.44,,,,,,
NL200,ApkawaDavit,2016,2,3,769,2539,21.72,16.38,5.82,66.67,72.0,24.0,4.0,71.21,24.0,-2.0500000000000007,-1.490000000000002,0.5600000000000005,4.090000000000003,4.539999999999992,11.56
NL200,ApkawaDavit,2018,3,3,735,2539,21.5,15.37,5.28,54.17,75.47,21.7,2.83,61.9,-39.62,-0.21999999999999886,-1.0099999999999998,-0.54,3.469999999999999,-9.309999999999995,-63.62
NL200,Apologyze96,2022,1,3,1393,9876,22.11,17.44,10.24,44.74,68.18,23.86,7.95,70.41,90.44,,,,,,
NL200,Apologyze96,2023,2,3,1611,9876,25.2,19.68,10.21,50.0,60.1,31.03,8.87,69.67,-12.19,3.09,2.2399999999999984,-0.02999999999999936,-8.080000000000005,-0.7399999999999949,-102.63
NL200,Apologyze96,2025,3,3,6872,9876,24.72,19.44,9.21,48.22,63.4,28.28,8.32,62.17,-0.06,-0.4800000000000004,-0.23999999999999844,-1.0,3.299999999999997,-7.5,12.129999999999999
NL200,ArsDyachenko,2017,1,3,1946,19496,20.76,17.06,8.05,44.07,73.88,17.54,8.58,48.99,8.52,,,,,,
NL200,ArsDyachenko,2019,2,3,2397,19496,23.65,17.9,8.62,42.86,63.69,29.85,6.46,47.09,5.2,2.889999999999997,0.8399999999999999,0.5699999999999985,-10.189999999999998,-1.8999999999999986,-3.3199999999999994
NL200,ArsDyachenko,2020,3,3,15153,19496,18.58,15.24,7.58,60.65,73.84,19.28,6.88,54.62,8.54,-5.07,-2.6599999999999984,-1.0399999999999991,10.150000000000006,7.529999999999994,3.339999999999999
NL200,Asik92,2018,1,3,2944,5320,25.65,19.09,10.29,51.79,65.18,25.88,8.94,43.84,-28.75,,,,,,
NL200,Asik92,2019,2,3,768,5320,18.49,13.93,8.39,33.33,79.8,16.16,4.04,72.0,4.34,-7.16,-5.16,-1.8999999999999986,14.61999999999999,28.159999999999997,33.09
NL200,Asik92,2025,3,3,1608,5320,28.86,22.95,15.03,43.48,59.31,25.98,14.71,66.91,11.14,10.370000000000001,9.02,6.639999999999999,-20.489999999999995,-5.090000000000003,6.800000000000001
NL200,Atesz19840,2019,1,3,1003,5050,18.15,13.66,8.57,45.83,70.75,20.41,8.84,62.07,-32.68,,,,,,
NL200,Atesz19840,2020,2,3,1665,5050,20.24,16.04,10.36,40.91,74.04,17.45,8.51,57.48,4.42,2.09,2.379999999999999,1.7899999999999991,3.2900000000000063,-4.590000000000003,37.1
NL200,Atesz19840,2022,3,3,2382,5050,19.98,16.2,9.38,50.0,70.86,19.33,9.82,53.99,-14.33,-0.259999999999998,0.16000000000000014,-0.9799999999999986,-3.180000000000007,-3.489999999999995,-18.75
NL200,Atljcrby,2016,1,3,23435,62433,24.95,17.46,7.44,57.9,59.33,34.46,6.22,61.97,5.69,,,,,,
NL200,Atljcrby,2017,2,3,37756,62433,23.18,16.39,8.08,51.43,60.73,31.8,7.46,56.02,-0.34,-1.7699999999999996,-1.0700000000000003,0.6399999999999997,1.3999999999999986,-5.949999999999996,-6.03
NL200,Atljcrby,2019,3,3,1242,62433,21.74,13.69,8.21,53.13,62.09,26.92,10.99,49.35,-17.59,-1.4400000000000013,-2.700000000000001,0.13000000000000078,1.3600000000000065,-6.670000000000002,-17.25
NL200,Azimar,2012,1,4,2229,11847,23.42,17.63,5.9,58.33,78.79,14.81,6.4,68.64,-6.88,,,,,,
NL200,Azimar,2013,2,4,615,11847,25.53,18.86,7.56,72.41,71.43,20.24,8.33,57.14,37.33,2.1099999999999994,1.2300000000000004,1.6599999999999993,-7.359999999999999,-11.5,44.21
NL200,Azimar,2014,3,4,7539,11847,23.27,17.72,7.03,64.22,73.89,18.89,7.22,58.03,-3.59,-2.2600000000000016,-1.1400000000000006,-0.5299999999999994,2.4599999999999937,0.8900000000000006,-40.92
NL200,Azimar,2015,4,4,1464,11847,22.47,16.39,5.45,63.46,68.47,26.11,5.42,54.37,-1.79,-0.8000000000000007,-1.3299999999999983,-1.58,-5.420000000000002,-3.6600000000000037,1.7999999999999998
NL200,BKA12,2014,1,4,2787,50393,22.1,18.05,9.77,47.95,76.64,8.76,14.6,68.9,-31.91,,,,,,
NL200,BKA12,2015,2,4,21555,50393,21.45,16.0,5.49,55.97,79.35,13.67,6.98,46.75,-5.96,-0.6500000000000021,-2.0500000000000007,-4.279999999999999,2.7099999999999937,-22.150000000000006,25.95
NL200,BKA12,2016,3,4,23604,50393,20.25,15.26,7.26,51.19,78.24,14.14,7.62,52.21,-2.58,-1.1999999999999993,-0.7400000000000002,1.7699999999999996,-1.1099999999999994,5.460000000000001,3.38
NL200,BKA12,2018,4,4,2447,50393,22.23,14.47,5.82,64.91,66.03,29.21,4.76,32.7,1.15,1.9800000000000004,-0.7899999999999991,-1.4399999999999995,-12.209999999999994,-19.509999999999998,3.73
NL200,BSTUSim,2019,1,6,10773,51269,21.18,16.12,7.78,45.26,71.52,21.62,6.86,61.13,-6.51,,,,,,
NL200,BSTUSim,2021,2,6,5871,51269,20.87,15.87,7.84,50.9,70.42,22.77,6.81,56.52,21.86,-0.3099999999999987,-0.2500000000000018,0.05999999999999961,-1.0999999999999943,-4.609999999999999,28.369999999999997
NL200,BSTUSim,2022,3,6,16427,51269,19.85,16.3,7.47,50.82,75.0,18.56,6.44,53.03,9.45,-1.0199999999999996,0.4300000000000015,-0.3700000000000001,4.579999999999998,-3.490000000000002,-12.41
NL200,BSTUSim,2023,4,6,5638,51269,20.04,16.46,8.14,48.85,74.94,20.03,5.04,58.51,19.34,0.18999999999999773,0.16000000000000014,0.6700000000000008,-0.060000000000002274,5.479999999999997,9.89
NL200,BSTUSim,2024,5,6,11970,51269,19.61,16.09,9.29,55.02,74.33,19.64,6.02,57.54,12.98,-0.4299999999999997,-0.370000000000001,1.1499999999999986,-0.6099999999999994,-0.9699999999999989,-6.359999999999999
NL200,BSTUSim,2025,6,6,590,51269,20.17,16.61,5.7,71.43,76.47,19.12,4.41,45.45,17.09,0.5600000000000023,0.5199999999999996,-3.589999999999999,2.1400000000000006,-12.089999999999996,4.109999999999999
NL200,B_O_S_S__ge,2016,1,4,2319,28861,22.85,18.84,9.1,59.09,78.96,13.54,7.49,56.97,26.79,,,,,,
NL200,B_O_S_S__ge,2017,2,4,15074,28861,23.56,18.48,9.81,56.06,73.12,18.12,8.76,56.32,-6.43,0.7099999999999973,-0.35999999999999943,0.7100000000000009,-5.839999999999989,-0.6499999999999986,-33.22
NL200,B_O_S_S__ge,2021,3,4,8849,28861,22.74,18.16,10.11,46.32,66.67,25.08,8.25,69.42,3.92,-0.8200000000000003,-0.3200000000000003,0.29999999999999893,-6.450000000000003,13.100000000000001,10.35
NL200,B_O_S_S__ge,2022,4,4,2619,28861,23.44,19.7,11.05,52.87,71.39,19.72,8.89,62.5,16.58,0.7000000000000028,1.5399999999999991,0.9400000000000013,4.719999999999999,-6.920000000000002,12.659999999999998
NL200,Bankir1987,2020,1,3,7588,13164,23.72,18.07,8.64,43.61,71.7,20.94,7.36,61.93,23.67,,,,,,
NL200,Bankir1987,2024,2,3,1641,13164,22.91,16.88,9.17,55.56,68.21,24.1,7.69,68.29,3.33,-0.8099999999999987,-1.1900000000000013,0.5299999999999994,-3.490000000000009,6.3600000000000065,-20.340000000000003
NL200,Bankir1987,2025,3,3,3935,13164,21.58,16.04,9.68,55.86,69.89,22.11,8.0,64.22,12.76,-1.3300000000000018,-0.8399999999999999,0.5099999999999998,1.6800000000000068,-4.070000000000007,9.43
NL200,Basmatillo,2022,1,4,19323,65283,22.16,18.68,9.39,55.78,69.83,22.46,7.71,48.44,5.65,,,,,,
NL200,Basmatillo,2023,2,4,21979,65283,22.19,18.12,8.41,58.88,70.92,23.09,5.99,58.02,3.55,0.030000000000001137,-0.5599999999999987,-0.9800000000000004,1.0900000000000034,9.580000000000005,-2.1000000000000005
NL200,Basmatillo,2024,3,4,19831,65283,22.68,18.82,10.59,55.84,69.77,21.57,8.65,54.8,18.75,0.48999999999999844,0.6999999999999993,2.1799999999999997,-1.1500000000000057,-3.220000000000006,15.2
NL200,Basmatillo,2025,4,4,4150,65283,24.17,20.43,11.02,59.76,68.27,22.69,9.04,58.25,-7.42,1.490000000000002,1.6099999999999994,0.4299999999999997,-1.5,3.450000000000003,-26.17
NL200,Becar_06,2018,1,3,2021,6915,19.05,13.21,6.36,52.27,74.35,20.07,5.58,49.59,-21.52,,,,,,
NL200,Becar_06,2020,2,3,1653,6915,20.21,15.73,7.22,47.06,74.67,19.56,5.78,55.96,-10.36,1.1600000000000001,2.5199999999999996,0.8599999999999994,0.3200000000000074,6.369999999999997,11.16
NL200,Becar_06,2024,3,3,3241,6915,16.63,13.3,7.3,57.97,79.0,14.7,6.3,55.06,6.99,-3.580000000000002,-2.4299999999999997,0.08000000000000007,4.329999999999998,-0.8999999999999986,17.35
NL200,Bedghill,2018,1,4,5683,14926,21.19,9.8,1.39,15.24,64.28,34.55,1.17,76.03,-9.57,,,,,,
NL200,Bedghill,2019,2,4,1730,14926,19.65,10.29,0.6,21.88,74.06,25.52,0.42,69.33,-8.81,-1.5400000000000027,0.48999999999999844,-0.7899999999999999,9.780000000000001,-6.700000000000003,0.7599999999999998
NL200,Bedghill,2021,3,4,4578,14926,23.88,11.4,0.81,5.5,56.28,42.55,1.17,53.0,-13.46,4.23,1.1100000000000012,0.21000000000000008,-17.78,-16.33,-4.65
NL200,Bedghill,2022,4,4,2935,14926,21.87,10.09,1.5,16.67,66.02,32.53,1.45,68.57,-35.09,-2.009999999999998,-1.3100000000000005,0.69,9.739999999999995,15.569999999999993,-21.630000000000003
NL200,BenCampbel10,2022,1,3,14856,25048,22.81,19.36,9.67,56.21,67.43,24.34,8.23,47.06,8.6,,,,,,
NL200,BenCampbel10,2023,2,3,9651,25048,21.48,18.32,9.82,61.76,69.11,22.0,8.89,50.14,13.95,-1.3299999999999983,-1.0399999999999991,0.15000000000000036,1.6799999999999926,3.0799999999999983,5.35
NL200,BenCampbel10,2024,3,3,541,25048,19.22,17.19,7.54,65.22,78.95,14.04,7.02,35.71,-6.75,-2.2600000000000016,-1.129999999999999,-2.2800000000000002,9.840000000000003,-14.43,-20.7
NL200,BenaBadBeat,2013,1,3,8383,39544,20.57,16.72,5.69,59.01,85.98,9.29,4.73,61.35,-10.71,,,,,,
NL200,BenaBadBeat,2015,2,3,10633,39544,27.63,19.86,7.11,60.35,65.7,27.02,7.28,47.6,4.06,7.059999999999999,3.1400000000000006,1.42,-20.28,-13.75,14.77
NL200,BenaBadBeat,2016,3,3,20528,39544,26.88,19.51,8.53,51.84,61.13,30.91,7.96,43.61,-1.02,-0.75,-0.34999999999999787,1.419999999999999,-4.57,-3.990000000000002,-5.08
NL200,Bensen1,2012,1,3,1792,12056,18.53,13.11,5.04,66.67,77.95,13.78,8.27,69.74,23.12,,,,,,
NL200,Bensen1,2013,2,3,594,12056,20.88,15.99,9.66,46.67,78.82,8.24,12.94,64.29,-38.6,2.349999999999998,2.880000000000001,4.62,0.8699999999999903,-5.449999999999989,-61.72
NL200,Bensen1,2014,3,3,9670,12056,21.85,16.24,6.9,52.84,75.87,16.24,7.9,69.68,1.47,0.9700000000000024,0.24999999999999822,-2.76,-2.9499999999999886,5.390000000000001,40.07
NL200,Bestarcher,2012,1,3,2119,41995,22.23,19.21,8.48,82.86,86.21,4.83,8.97,79.1,-14.76,,,,,,
NL200,Bestarcher,2013,2,3,1564,41995,17.07,14.0,5.9,70.27,86.98,9.3,3.72,55.0,2.96,-5.16,-5.210000000000001,-2.58,0.7700000000000102,-24.099999999999994,17.72
NL200,Bestarcher,2015,3,3,38312,41995,24.2,17.66,6.61,57.18,69.61,23.44,6.96,55.64,2.55,7.129999999999999,3.66,0.71,-17.370000000000005,0.6400000000000006,-0.41000000000000014
NL200,BillyBonesss,2020,1,4,6332,83196,21.67,17.45,9.0,38.32,70.86,22.61,6.53,50.1,-4.06,,,,,,
NL200,BillyBonesss,2021,2,4,34578,83196,20.76,16.44,8.12,48.34,70.13,23.36,6.51,64.27,1.86,-0.9100000000000001,-1.009999999999998,-0.8800000000000008,-0.730000000000004,14.169999999999995,5.92
NL200,BillyBonesss,2022,3,4,27301,83196,23.0,18.55,9.93,52.18,66.35,26.45,7.2,67.58,5.2,2.2399999999999984,2.1099999999999994,1.8100000000000005,-3.780000000000001,3.3100000000000023,3.34
NL200,BillyBonesss,2023,4,4,14985,83196,22.19,18.73,11.45,54.09,69.87,21.76,8.37,73.16,14.68,-0.8099999999999987,0.17999999999999972,1.5199999999999996,3.5200000000000102,5.579999999999998,9.48
NL200,Bimaxa,2019,1,3,2692,68197,18.02,14.6,6.59,59.42,72.7,20.86,6.44,55.48,2.95,,,,,,
NL200,Bimaxa,2023,2,3,36185,68197,17.71,14.94,7.39,58.13,78.21,14.53,7.26,67.95,2.81,-0.3099999999999987,0.33999999999999986,0.7999999999999998,5.509999999999991,12.470000000000006,-0.14000000000000012
NL200,Bimaxa,2024,3,3,29320,68197,17.16,14.71,7.46,59.01,78.86,13.21,7.93,57.98,-3.1,-0.5500000000000007,-0.22999999999999865,0.07000000000000028,0.6500000000000057,-9.970000000000006,-5.91
NL200,Bisovicc,2014,1,6,1123,43587,23.51,18.61,8.58,69.23,73.01,17.18,9.82,67.95,18.16,,,,,,
NL200,Bisovicc,2015,2,6,3210,43587,22.77,16.88,7.49,46.24,67.45,26.12,6.42,57.64,-12.0,-0.740000000000002,-1.7300000000000004,-1.0899999999999999,-5.560000000000002,-10.310000000000002,-30.16
NL200,Bisovicc,2018,3,6,9217,43587,22.63,16.87,8.46,55.88,63.42,30.03,6.55,62.59,0.67,-0.14000000000000057,-0.00999999999999801,0.9700000000000006,-4.030000000000001,4.950000000000003,12.67
NL200,Bisovicc,2019,4,6,5296,43587,24.4,19.66,8.69,48.21,66.62,25.07,8.31,59.22,11.95,1.7699999999999996,2.789999999999999,0.22999999999999865,3.200000000000003,-3.3700000000000045,11.28
NL200,Bisovicc,2021,5,6,15363,43587,22.05,17.42,7.99,55.85,68.54,23.63,7.83,59.45,-4.32,-2.349999999999998,-2.2399999999999984,-0.6999999999999993,1.9200000000000017,0.23000000000000398,-16.27
NL200,Bisovicc,2022,6,6,9378,43587,21.83,18.39,10.17,56.75,68.73,22.1,9.17,60.72,3.12,-0.22000000000000242,0.9699999999999989,2.1799999999999997,0.18999999999999773,1.269999999999996,7.44
NL200,Boesjkb,2015,1,6,946,117423,23.57,16.07,5.04,50.0,71.21,25.76,3.03,73.02,-1.8,,,,,,
NL200,Boesjkb,2016,2,6,23123,117423,25.7,18.34,6.59,41.18,66.74,27.73,5.53,44.82,4.18,2.129999999999999,2.2699999999999996,1.5499999999999998,-4.469999999999999,-28.199999999999996,5.9799999999999995
NL200,Boesjkb,2017,3,6,65801,117423,24.94,19.26,9.89,36.45,68.46,25.06,6.48,57.59,-0.55,-0.759999999999998,0.9200000000000017,3.3000000000000007,1.7199999999999989,12.770000000000003,-4.7299999999999995
NL200,Boesjkb,2018,4,6,5926,117423,23.14,16.32,6.09,44.1,67.87,28.3,3.84,48.6,6.99,-1.8000000000000007,-2.9400000000000013,-3.8000000000000007,-0.5899999999999892,-8.990000000000002,7.54
NL200,Boesjkb,2019,5,6,3851,117423,22.49,16.93,7.85,35.14,69.67,25.14,5.18,56.76,8.15,-0.6500000000000021,0.6099999999999994,1.7599999999999998,1.7999999999999972,8.159999999999997,1.1600000000000001
NL200,Boesjkb,2020,6,6,17776,117423,22.31,17.39,8.87,42.27,67.55,26.21,6.25,53.24,-7.14,-0.17999999999999972,0.46000000000000085,1.0199999999999996,-2.1200000000000045,-3.519999999999996,-15.29
NL200,Boggart York,2015,1,5,9709,32309,22.33,17.95,8.55,58.09,73.74,18.6,7.66,52.76,4.91,,,,,,
NL200,Boggart York,2016,2,5,7334,32309,21.98,16.95,8.75,54.97,72.05,19.0,8.94,60.58,-2.2,-0.34999999999999787,-1.0,0.1999999999999993,-1.6899999999999977,7.82,-7.11
NL200,Boggart York,2017,3,5,12972,32309,23.15,18.09,8.81,43.59,71.43,19.99,8.58,52.66,-5.15,1.1699999999999982,1.1400000000000006,0.0600000000000005,-0.6199999999999903,-7.920000000000002,-2.95
NL200,Boggart York,2018,4,5,1111,32309,23.85,18.63,6.44,50.0,70.34,24.83,4.83,54.64,18.75,0.7000000000000028,0.5399999999999991,-2.37,-1.0900000000000034,1.980000000000004,23.9
NL200,Boggart York,2020,5,5,1183,32309,24.6,20.63,10.19,50.0,75.0,17.31,7.69,53.21,-4.93,0.75,2.0,3.749999999999999,4.659999999999997,-1.4299999999999997,-23.68
NL200,BonusOnTilt,2014,1,9,50808,205362,20.12,15.5,5.96,56.68,74.7,19.05,6.25,54.22,-1.14,,,,,,
NL200,BonusOnTilt,2015,2,9,10017,205362,23.01,16.53,5.61,59.71,68.48,25.88,5.64,44.67,-9.69,2.8900000000000006,1.0300000000000011,-0.34999999999999964,-6.219999999999999,-9.549999999999997,-8.549999999999999
NL200,BonusOnTilt,2016,3,9,52572,205362,22.5,16.52,6.02,53.8,68.77,25.91,5.32,39.95,10.52,-0.5100000000000016,-0.010000000000001563,0.40999999999999925,0.28999999999999204,-4.719999999999999,20.21
NL200,BonusOnTilt,2018,4,9,5037,205362,21.32,16.1,7.37,47.62,66.23,26.78,6.99,51.69,-11.19,-1.1799999999999997,-0.41999999999999815,1.3500000000000005,-2.539999999999992,11.739999999999995,-21.71
NL200,BonusOnTilt,2020,5,9,5262,205362,20.03,14.56,6.11,52.17,66.38,28.25,5.37,67.35,15.15,-1.2899999999999991,-1.540000000000001,-1.2599999999999998,0.14999999999999147,15.659999999999997,26.34
NL200,BonusOnTilt,2021,6,9,20950,205362,19.46,15.51,7.67,46.24,73.11,20.12,6.77,75.86,23.53,-0.5700000000000003,0.9499999999999993,1.5599999999999996,6.730000000000004,8.510000000000005,8.38
NL200,BonusOnTilt,2022,7,9,16121,205362,20.43,16.74,8.69,52.29,73.66,19.02,7.32,66.11,-0.79,0.9699999999999989,1.2299999999999986,1.0199999999999996,0.5499999999999972,-9.75,-24.32
NL200,BonusOnTilt,2023,8,9,41638,205362,20.54,16.86,9.7,47.5,71.08,19.6,9.31,71.66,0.05,0.10999999999999943,0.120000000000001,1.0099999999999998,-2.5799999999999983,5.549999999999997,0.8400000000000001
NL200,BonusOnTilt,2024,9,9,2957,205362,23.33,18.46,9.13,49.09,64.08,26.61,9.3,73.94,-33.12,2.789999999999999,1.6000000000000014,-0.5699999999999985,-7.0,2.280000000000001,-33.169999999999995
NL200,Bot35,2020,1,6,8743,38770,21.79,17.63,8.55,52.59,70.31,22.45,7.25,56.06,-2.86,,,,,,
NL200,Bot35,2021,2,6,7830,38770,21.14,17.62,8.7,49.21,69.26,23.53,7.21,72.92,4.13,-0.6499999999999986,-0.00999999999999801,0.14999999999999858,-1.0499999999999972,16.86,6.99
NL200,Bot35,2022,3,6,592,38770,23.48,18.58,12.24,0.0,63.64,29.87,6.49,62.5,36.96,2.34,0.9599999999999973,3.540000000000001,-5.6200000000000045,-10.420000000000002,32.83
NL200,Bot35,2023,4,6,15194,38770,21.33,17.34,9.15,53.53,67.92,24.25,7.84,71.75,8.54,-2.150000000000002,-1.2399999999999984,-3.09,4.280000000000001,9.25,-28.42
NL200,Bot35,2024,5,6,5483,38770,21.38,17.18,9.7,59.09,65.12,25.18,9.7,59.87,-2.36,0.05000000000000071,-0.16000000000000014,0.5499999999999989,-2.799999999999997,-11.880000000000003,-10.899999999999999
NL200,Bot35,2025,6,6,928,38770,21.34,17.13,9.38,62.5,62.26,26.42,11.32,58.82,19.85,-0.03999999999999915,-0.05000000000000071,-0.3199999999999985,-2.8600000000000065,-1.0499999999999972,22.21
NL200,Bower701,2021,1,3,3515,9998,18.63,15.39,8.15,51.43,73.41,18.65,7.94,80.09,11.55,,,,,,
NL200,Bower701,2023,2,3,1438,9998,21.56,16.83,8.49,56.1,72.02,22.28,5.7,62.5,18.81,2.9299999999999997,1.4399999999999977,0.33999999999999986,-1.3900000000000006,-17.590000000000003,7.259999999999998
NL200,Bower701,2024,3,3,5045,9998,21.53,18.14,8.78,56.32,71.63,18.67,9.69,76.83,15.37,-0.029999999999997584,1.3100000000000023,0.28999999999999915,-0.39000000000000057,14.329999999999998,-3.4399999999999995
NL200,BreezeThru,2022,1,3,2688,6829,26.86,17.93,9.22,42.05,73.33,19.13,7.54,55.21,-28.29,,,,,,
NL200,BreezeThru,2023,2,3,2123,6829,25.62,17.19,9.77,32.88,70.72,20.07,9.21,62.86,-47.7,-1.2399999999999984,-0.7399999999999984,0.5499999999999989,-2.6099999999999994,7.649999999999999,-19.410000000000004
NL200,BreezeThru,2024,3,3,2018,6829,26.11,18.88,9.34,20.45,76.19,18.32,5.49,47.45,-43.59,0.48999999999999844,1.6899999999999977,-0.4299999999999997,5.469999999999999,-15.409999999999997,4.109999999999999
NL200,Brissenden,2011,1,5,4713,76069,16.47,11.16,3.89,65.52,78.78,16.78,4.44,61.14,-4.4,,,,,,
NL200,Brissenden,2012,2,5,818,76069,24.08,17.97,9.36,56.0,69.67,20.49,9.84,50.0,64.79,7.609999999999999,6.809999999999999,5.469999999999999,-9.11,-11.14,69.19000000000001
NL200,Brissenden,2013,3,5,5217,76069,26.87,20.3,7.97,50.57,68.78,23.35,7.88,80.82,-3.59,2.7900000000000027,2.330000000000002,-1.3899999999999997,-0.8900000000000006,30.819999999999993,-68.38000000000001
NL200,Brissenden,2015,4,5,64695,76069,26.05,18.44,6.55,43.96,67.18,26.54,6.28,54.41,-3.58,-0.8200000000000003,-1.8599999999999994,-1.42,-1.5999999999999943,-26.409999999999997,0.009999999999999787
